"Id","Sales"
40233,4645.13054359867
39377,3603.95739095944
38521,5537.67980329033
37665,5140.7472080531
36809,4708.24159935711
35953,4435.95173941994
35097,4384.73417361272
34241,4095.34048486571
33385,3428.06628812083
32529,3997.07045567693
31673,3604.61350116554
30817,3496.50753204616
29961,3597.98198486567
29105,3677.14469875578
28249,4096.55479778649
27393,3427.02562464422
26537,5355.98920568993
25681,4832.64348192124
24825,4431.93155389763
23969,4256.55921894333
23113,4238.50292147947
22257,3772.32230474401
21401,3323.65807886508
20545,3789.67103097665
19689,3315.95840581655
18833,3385.51528317532
17977,3482.1280731944
17121,3993.34895725421
16265,4633.42866593264
15409,3832.49961460314
14553,5623.64019960726
13697,5213.23583937337
12841,4899.77726095109
11985,4555.49528093823
11129,4355.54529630421
10273,4104.97079819717
9417,3360.82400793709
8561,4042.5159204459
7705,3489.99750414048
6849,3480.48184313013
5993,3484.28677088839
5137,3609.55028825737
4281,4182.71046778121
3425,3509.63081985069
2569,4950.63769944766
1713,4790.42143232786
857,4474.40551017621
1,4118.59792868748
40234,4407.59026890453
39378,4725.20898408797
38522,9990.79134786055
37666,8696.99078332251
36810,7905.00742611711
35954,7520.1401421797
35098,7378.02394232293
34242,4108.04407284483
33386,4418.15356472476
32530,6057.52054109948
31674,5660.83338975159
30818,5633.66922519833
29962,5623.36958732353
29106,5749.01649108225
28250,4011.75154689862
27394,4293.6068990013
26538,9741.88085924892
25682,8728.76499053777
24826,7857.79915055195
23970,7621.82779214339
23114,7481.71254661622
22258,3862.60272670675
21402,4254.37035273719
20546,5659.94167782268
19690,5323.79583759792
18834,5356.15887603142
17978,5531.18061461523
17122,6341.97180421955
16266,4381.70146757595
15410,4505.40545074254
14554,11403.07411904
13698,8928.41471564549
12842,8307.86655569163
11986,7849.60610143556
11130,7608.52024005599
10274,4030.79252060896
9418,4173.61856803634
8562,6123.6688546893
7706,5663.54519301678
6850,5541.23809446058
5994,5532.90768495456
5138,5622.55154176192
4282,4083.35759504881
3426,4317.04298185407
2570,9408.2552553875
1714,8801.3186482557
858,7680.78567617566
2,7382.28207162788
40235,7045.44903314892
