"Id","Sales"
40233,4762.97280691367
39377,1379.32604971322
38521,5734.91381263042
37665,4942.8495104189
36809,4682.64392099794
35953,4651.02824707586
35097,4575.90097490269
34241,4478.44639055534
33385,1370.38833190959
32529,3960.39543677106
31673,3586.20937721309
30817,3586.1757957553
29961,3623.4855448502
29105,3851.76574518069
28249,4312.24820732163
27393,1292.34232548059
26537,5351.92951521101
25681,4701.22619595437
24825,4441.77933374564
23969,4370.94807603985
23113,4312.05486777365
22257,4230.74626052173
21401,1289.22982473963
20545,3872.12264908709
19689,3404.2478010007
18833,3511.97382079358
17977,3433.8375663973
17121,3987.80572076992
16265,4503.69300488465
15409,1354.08577973627
14553,5612.98390416239
13697,5091.56389115774
12841,5050.72930560304
11985,4764.52092984376
11129,4365.97992292487
10273,4425.31749398058
9417,1287.63523782416
8561,3883.64550083283
7705,3714.27923756865
6849,3659.90092055892
5993,3689.27386958805
5137,3808.91692579142
4281,4271.65929494051
3425,1306.65563807948
2569,5407.58284232725
1713,4686.43431090419
857,4640.40727729212
1,4528.26611122298
40234,4348.4752832893
39378,1533.69242615732
38522,9948.9129421086
37666,8557.22353998753
36810,7938.31173687602
35954,7363.7222636062
35098,7396.15712329972
34242,4289.52128895757
33386,1607.28213042488
32530,5548.31159777654
31674,5632.26809350922
30818,5373.18083500262
29962,5665.26911863571
29106,5914.14453263814
28250,4008.25695461611
27394,1627.90125743635
26538,9595.40976958048
25682,8775.59390111757
24826,7970.0042983006
23970,7236.84655437055
23114,7287.53727003952
22258,3830.05939911854
21402,1577.22727048818
20546,5468.56731859361
19690,4942.80837270301
18834,5101.67424400208
17978,5518.76538279249
17122,6096.50603090535
16266,4276.44422096467
15410,1602.29231986069
14554,11379.6439526499
13698,9398.6800991278
12842,8476.94993019005
11986,7749.53034520834
11130,7610.3525134258
10274,4065.94064701167
9418,1418.11999254283
8562,5862.57587358292
7706,5646.18088829255
6850,5431.92115649941
5994,5561.96964787967
5138,5713.61133195715
4282,3988.83883094605
3426,1454.63705813346
2570,9656.95943803988
1714,8873.93937213417
858,8141.18004763283
2,8438.20072433502
40235,7745.82005931914
39379,2149.27217789798
38523,13814.6611651028
37667,12961.5506633971
36811,10438.2098096322
35955,10182.8935357049
35099,10819.1655431291
34243,7289.15936207098
33387,2128.3206718824
32531,9099.03809592635
31675,9369.59596099851
30819,8636.90588825801
29963,8464.08205255151
29107,9969.35239432664
28251,6592.7033003574
27395,2148.49849929423
26539,13378.9542009394
25683,12347.3800558687
24827,10763.9518459932
23971,10585.4775189459
23115,10341.2188674537
22259,6710.40403079481
21403,2083.2522325994
20547,8838.65494533776
19691,8720.05772734801
18835,8290.8078372463
17979,8431.62774804691
17123,9662.1300609868
16267,7033.77826571078
15411,2201.89748179505
14555,15251.0654052058
13699,12211.3256080027
12843,9918.14979750691
11987,9397.31083915718
11131,9589.11369009871
10275,6154.20831851792
9419,1718.69109405518
8563,8375.994349994
7707,8304.284381225
6851,7377.89787429204
5995,7408.57440897866
5139,8430.32970437217
4283,6043.6205970897
3427,1786.44950523547
2571,12123.9871532584
1715,10880.1164572645
859,9311.67361433764
3,10708.7385547638
40236,3460.10139830576
39380,1501.10037944918
38524,9108.54566314988
37668,7862.65747421471
36812,6685.9809449606
35956,7634.2703811652
35100,5955.06538662458
34244,3047.02203726406
33388,1435.55497614787
32532,5463.74059658983
31676,5172.17921744467
30820,4607.68754772416
29964,5230.15936307796
29108,5026.83005008484
28252,3103.98944866198
27396,1357.34143162429
26540,8631.69854906524
25684,7462.1774696759
24828,6501.54387243715
23972,7384.41646658559
23116,5513.46891122553
22260,3039.37403089692
21404,1299.86114531165
20548,4653.33335366347
19692,4409.24826706293
18836,4488.19217685555
17980,5209.15396932486
17124,4951.21342090902
16268,3225.33467861579
15412,1532.87021118652
14556,9935.54048913047
13700,8031.64342599876
12844,6776.33465817798
11988,7562.71830744377
11132,5811.78615951177
10276,3020.14899609257
9420,1397.04196976688
8564,5459.71317585878
7708,5158.47848726827
6852,4798.76064137249
5996,5474.20705693103
5140,5092.6535705104
4284,3067.41645147269
3428,1437.68141308653
2572,8588.05145151352
1716,7419.90868189627
860,6447.86963272364
4,7970.39316757763
40237,6802.52196630629
39381,2939.70331629832
38525,10369.7321660871
37669,8146.33895554418
36813,7572.95250180787
35957,7196.07084947612
35101,7089.39453386138
34245,6565.33816712908
33389,2581.3391908067
32533,6543.17763220908
31677,5858.12033349637
30821,5709.46300702852
29965,5874.92176764399
29109,6316.14889821252
28253,6181.45636913657
27397,2648.77309895525
26541,9833.93135419122
25685,8032.69033799455
24829,7596.48273060064
23973,7064.99286505687
23117,7025.60594967662
22261,5943.27926392979
21405,2506.27641640513
20549,5870.52836731798
19693,5354.25592156515
18837,5439.54856814081
17981,5886.01617824092
17125,6292.66473698102
16269,6412.07076121882
15413,3046.11626876468
14557,10473.6479323415
13701,8335.25164283679
12845,7635.63189970704
11989,6934.47188882297
11133,7202.33942349139
10277,5980.66920963442
9421,2232.75815996144
8565,6460.96670116853
7709,5676.45692136563
6853,5623.10267121822
5997,5595.90836194691
5141,6110.9356419995
4285,6140.91918674975
3429,2512.49654774254
2573,9476.59754677838
1717,7775.1835242001
861,7311.48550074349
5,7613.26054008183
40238,4990.3173044451
39382,1469.86714557533
38526,7171.64653827787
37670,6042.93951907296
36814,5636.62133558571
35958,5818.06472737428
