"Id","Sales"
40233,4628.87740368888
39377,1635.95190262076
38521,5567.60514813478
37665,4989.70471847871
36809,4705.69335815528
35953,4568.35407230311
35097,4695.56501652838
34241,4260.66911424556
33385,1523.8459309472
32529,3784.84817807277
31673,3527.11045866313
30817,3319.43634262451
29961,3595.60816826316
29105,3853.06942630738
28249,4253.70113167806
27393,1436.16807150274
26537,5322.19425762038
25681,4721.17513303534
24825,4281.16808662431
23969,4311.46617866932
23113,4314.69187603241
22257,4017.84130794601
21401,1343.27274732631
20545,3910.12324447067
19689,3378.80188708619
18833,3390.1544520532
17977,3480.1281341182
17121,3893.08860292945
16265,4371.24928687024
15409,1553.85707063525
14553,5831.53790913357
13697,5298.57269245436
12841,4881.84775924206
11985,4714.21894719636
11129,4414.82428216858
10273,4321.22379983819
9417,1385.95487934274
8561,3962.38324474356
7705,3634.80364866754
6849,3641.38869541772
5993,3467.45600675072
5137,3477.6949530028
4281,4058.33011699049
3425,1406.22606142338
2569,5354.70929434395
1713,4693.61974208767
857,4835.87191806263
1,4913.07129111287
40234,4588.35332776798
39378,1619.90980502888
38522,9959.90075229725
37666,8685.06536484373
36810,8310.18622808975
35954,7705.76949728146
35098,7887.91812892543
34242,4238.99575004642
33386,1628.22443181675
32530,5599.06002017607
31674,5460.03133704621
30818,5536.99247213614
29962,5504.24975381792
29106,5771.53513120786
28250,3870.59766217564
27394,1624.28948479937
26538,9537.69366199708
25682,8525.78651068312
24826,7680.78362526572
23970,7040.40206630275
23114,7389.65778969159
22258,3939.03702092859
21402,1512.17238251076
20546,5520.86848100609
19690,4896.68277598134
18834,5194.37394064431
17978,5555.88089478785
17122,6099.17093530474
16266,4247.44199515327
15410,1501.11838524198
14554,10806.8659430749
13698,9349.90347915702
12842,8397.1229586267
11986,8038.8252779064
11130,7807.44045314928
10274,4095.35172084912
9418,1541.35406755928
8562,5885.262717811
7706,5558.75185971885
6850,5466.28126741703
5994,5559.90810034163
5138,5651.83399302128
4282,4082.57886663506
3426,1501.46399300927
2570,9711.65905541413
1714,8693.64247801706
858,8089.36053610237
2,8361.60802105817
40235,7935.69305646907
39379,2213.5359264217
38523,13777.4745966129
37667,12431.7181497402
36811,10683.6748967932
35955,10566.6768324844
35099,10632.9556200802
34243,7266.1018106375
33387,2172.76485098859
32531,9347.69561207199
31675,9323.27854792322
30819,8874.984992586
29963,8583.28164917831
29107,9735.95284482088
28251,6763.90142847953
27395,2034.39366638946
26539,13458.4547971771
25683,12769.7639687656
24827,10607.409300773
23971,10539.6719802696
23115,10322.1387627568
22259,6671.01265177198
21403,2053.89908913257
20547,8607.92234512728
19691,8009.21072473799
18835,8164.20722133518
17979,8302.10594862991
17123,10182.6557067233
16267,7188.64002087309
15411,2301.09134134479
14555,15362.6193391055
13699,12457.9722967839
12843,10302.3040653215
11987,9769.84705874155
11131,9748.22067132194
10275,5858.29017298957
9419,1786.11382781856
8563,8386.64793017031
7707,7971.15612573509
6851,7253.72707027705
5995,7133.36390818845
5139,8173.92198861521
4283,5732.34746452291
3427,1778.36703226288
2571,12315.8555808307
1715,9994.62743032648
859,9658.79957576218
3,9739.85841465709
40236,3574.58688170289
39380,1571.09832735918
38524,9005.86879018956
37668,7453.03242011248
36812,6807.81912686755
35956,7540.81018333311
35100,5934.88533189151
34244,3044.96835065431
33388,1544.60325963372
32532,5233.12094078386
31676,5066.13849096989
30820,4696.06037766607
29964,5414.07820898485
29108,4876.07341616793
28252,3059.73406938636
27396,1509.52407935697
26540,8676.61743656689
25684,7403.3525186372
24828,6617.19183137997
23972,7308.84619467363
23116,5448.91376570199
22260,3077.90079044311
21404,1430.21121622036
20548,4734.18407227497
19692,4334.75988139208
18836,4284.37959191601
17980,5221.74809534798
17124,4829.20298149921
16268,3371.10686677803
15412,1743.69824212242
14556,10088.2338902666
13700,8189.12427269032
12844,6908.44771552763
11988,7719.73620807321
11132,6026.79475419431
10276,3086.75143754061
9420,1547.01196893178
8564,5602.72007770337
7708,5295.07130568699
6852,5105.87034050913
5996,5475.51004984886
5140,5048.38950732419
4284,3262.15173549812
3428,1539.15327869338
2572,8616.99824706187
1716,7657.21602858585
860,6432.21237053619
4,8088.2554260236
40237,6833.99900179458
39381,3026.04032390587
38525,10265.1714921654
37669,8260.50950768404
36813,7704.75441154814
35957,7347.68632897021
35101,7511.03723771366
34245,6762.26442871948
33389,2670.5236921608
32533,6360.28941101629
31677,6007.57605677411
30821,5888.75871395458
29965,5891.7635535948
29109,6323.64128005392
28253,6017.3827699617
27397,2691.3332556892
