"Id","Sales"
40233,4625.64289588051
39377,1408.52309382711
38521,5527.37446188295
37665,5023.57794478424
36809,4694.95197555616
35953,4678.73122854078
35097,4474.35856130227
34241,4196.27273207342
33385,1455.36904229643
32529,3934.0904149963
31673,3556.52090218093
30817,3425.95960994068
29961,3639.40650120477
29105,3819.39268789802
28249,4203.22847807216
27393,1365.56880542649
26537,5281.52775019879
25681,4699.42213713926
24825,4323.70061768846
23969,4262.44103955101
23113,4156.87807763134
22257,4021.78600048436
21401,1317.91467467175
20545,3817.57691400697
19689,3486.67199220474
18833,3554.26596549914
17977,3696.74861877371
17121,3993.52263843471
16265,4371.41668395814
15409,1489.84848901181
14553,5819.88877801573
13697,5201.22194091256
12841,4969.19713992494
11985,4597.83900551762
11129,4495.00113918118
10273,4385.97675461048
9417,1420.6494295813
8561,3947.62544994088
7705,3800.0932390748
6849,3680.60521660102
5993,3627.91933883881
5137,3784.16092529818
4281,4093.80365954153
3425,1410.62650688503
2569,5495.11853624607
1713,4789.56369598486
857,4755.31129994186
1,4421.31875887419
40234,4514.15553037587
39378,1527.98437233315
38522,9913.00406729912
37666,8717.24820818365
36810,8094.4246863619
35954,7254.22999627408
35098,7838.74236129109
34242,4252.09582224523
33386,1609.35414322269
32530,5584.35561683101
31674,5441.79990768579
30818,5492.33644120145
29962,5364.37543746045
29106,5930.90316692474
28250,3817.97698628418
27394,1589.98178192951
26538,9366.70117873253
25682,8803.30356372021
24826,7943.54653094282
23970,7116.5865919029
23114,7103.59691394184
22258,3892.9243585575
21402,1567.62195678146
20546,5394.32253152026
19690,4981.36752454629
18834,5010.41853383192
17978,5326.45412674232
17122,5958.69001541601
16266,4231.71865713187
15410,1599.58466465604
14554,11449.8406336679
13698,9238.5914665801
12842,8495.93654281258
11986,7720.08619106706
11130,7743.9317381938
10274,4063.92365803963
9418,1507.22386777368
8562,5985.19391810286
7706,5740.31371850897
6850,5524.56626340712
5994,5609.80162922668
5138,5772.49727999853
4282,4070.19752368498
3426,1538.65746754025
2570,9746.60663122361
1714,8736.94758053631
858,8234.22971926123
2,8019.65631648384
40235,7761.2492416024
39379,2075.1934531306
38523,13749.572072491
37667,12160.902731865
36811,10532.5148426905
35955,10149.1469622411
35099,10564.3441120097
34243,7444.27211562543
33387,2119.06362248615
32531,8796.99869702725
31675,8798.33886029726
30819,8222.2935522541
29963,8353.30559798563
29107,9263.48500340077
28251,6926.4257652542
27395,2228.53809587433
26539,12934.2781703224
25683,11967.3038184287
24827,9955.38056570272
23971,9891.71670809761
23115,9996.96125727791
22259,6886.65963471825
21403,2076.47079018499
20547,8230.6221674994
19691,8304.13724926186
18835,7816.82166712795
17979,7890.8572331905
17123,9595.12865217795
16267,6975.82216110804
15411,2253.82516907716
14555,15518.4557499411
13699,11748.8151683426
12843,10151.2981513225
11987,9673.0048092927
11131,9823.0966685062
10275,6032.95494914017
9419,1885.75218945604
8563,8636.86449197768
7707,8074.43647909659
6851,7347.45960645374
5995,7518.51523734903
5139,8435.93573275957
4283,6095.43988753715
3427,1911.60588835475
2571,12621.3472911824
1715,10591.5597711734
859,9729.85749159152
3,10332.3528943308
40236,3488.28265467762
39380,1503.46710274071
38524,9397.87310381193
37668,7406.54660049211
36812,7056.2286151921
35956,7640.52438378344
35100,6180.30225174181
34244,3226.06092255974
33388,1480.04477581134
32532,5467.52021416456
31676,5378.27902697839
30820,4870.36359613333
29964,5530.70728780854
29108,5092.97295333091
28252,3133.98294017241
27396,1392.7639519345
26540,8696.08950006068
25684,7518.09534528702
24828,6763.86795335616
23972,7464.994185822
23116,5671.95569045538
22260,3172.7107542667
21404,1338.79408298363
20548,4827.611445598
19692,4424.06474756115
18836,4562.81509375451
17980,5650.97439837643
17124,5318.84989150088
16268,3215.48749394583
15412,1625.91738972188
14556,9808.30919744901
13700,8021.92903337977
12844,6792.6892644291
11988,7649.21388529079
11132,5932.49394488902
10276,3101.56557112282
9420,1428.15031900678
8564,5569.95368367828
7708,5146.02663611635
6852,4824.99105862219
5996,5460.29777358314
5140,5175.87198212802
4284,3159.12100516654
3428,1446.20515813329
2572,8821.72312821484
1716,7550.42042916266
860,6465.78485344805
4,7589.95583384679
40237,6609.65705671455
39381,2929.16574334773
38525,10833.4213642995
37669,8268.43732941579
36813,7528.9837707289
35957,7147.96075133459
35101,7596.16152385455
34245,6750.61661462694
33389,2608.03238274496
32533,6467.26004492495
31677,5822.59729310493
30821,5651.15736128328
29965,5550.23605596795
29109,6092.48970523369
28253,6018.12335764916
27397,2791.88404917517
26541,9728.12288274808
25685,8119.63939219065
24829,7420.32454988036
23973,7094.47815712505
23117,7058.49161036269
22261,5917.56880447136
21405,2614.14165394862
20549,5915.20653293743
19693,5284.92870267536
18837,5410.78614477993
17981,5666.22975495892
17125,6240.6031550339
16269,6246.74393537907
15413,3075.51775020469
14557,10882.8737268836
13701,8452.95006179206
12845,7778.81834204914
11989,7068.704609435
11133,7222.856962935
10277,6031.5766051047
9421,2332.08733757013
8565,6577.85109989981
7709,5790.26973523138
6853,5779.77417452616
5997,5538.26671241883
5141,5980.94840619671
4285,6065.50584594431
3429,2468.17999041265
2573,9476.82505775016
1717,7628.335261902
861,7251.64799314651
5,7051.45732292215
40238,4929.08824877989
39382,1545.92783334906
38526,7525.41132337477
37670,6217.37863005231
36814,5803.20721896546
35958,5947.47128330391
35102,5885.83309918771
34246,4962.17897295936
33390,1517.4328373055
32534,5471.36596600286
31678,5012.28871721706
30822,4905.07359014181
29966,4725.89251559325
29110,5137.26279059165
28254,4615.88737820214
27398,1484.68239969495
26542,7266.38372494294
25686,6052.94311361997
24830,5646.58809697588
23974,5611.73764506803
23118,5612.35823443804
22262,4748.55581217411
21406,1450.93010872614
20550,4957.9758830769
19694,4659.5270855849
18838,4725.9472851965
17982,4662.77270553908
17126,5294.64669728732
16270,4858.98387851587
15414,1558.1059893832
14558,7960.13981559031
13702,6712.17665337903
12846,5995.18518228156
11990,5858.46394110775
11134,5708.84535096447
10278,4675.52976290695
9422,1499.40542583387
8566,5455.56910376923
7710,5139.38089089379
6854,4888.26692869341
5998,4857.3737130915
5142,5134.31656022224
4286,4695.93709580145
3430,1604.17496844475
2574,7264.31253142925
1718,5958.08116557829
862,5674.9885705232
6,5387.75599322271
40239,6650.35159411794
39383,1759.98776589866
38527,10144.091677017
37671,8496.36005965371
36815,9025.43038745378
35959,8071.48105750074
35103,7913.83056561727
34247,6222.54849116675
33391,1815.8812508191
32535,6799.61659162297
31679,6612.33545307738
30823,7139.35582669188
29967,6539.86638973116
29111,7176.28955495419
28255,5676.48329868042
27399,1904.43369039248
26543,9781.819935107
25687,8743.78502067462
24831,8730.97750831808
23975,8122.01481820537
23119,7369.49356652957
22263,5675.34079204177
21407,1745.78760144615
20551,7052.3981222274
19695,6741.29520363936
18839,6882.17090103608
17983,6524.20655321484
17127,7587.85487783331
16271,6156.18126358495
15415,1925.23114263454
14559,11688.8909185357
13703,9161.62470822029
12847,9084.82540468612
11991,8233.80441919194
11135,7789.65658302682
10279,5801.22469846119
9423,1650.28211860766
8567,7170.74388134541
7711,6640.66976096291
6855,7083.09031253863
5999,6147.68859580056
5143,6817.53509812712
4287,5638.36775781087
3431,1625.40100404651
2575,9531.76197394573
1719,8376.12540256582
863,8928.77787486862
7,8364.83023393208
40240,6596.96684456685
