"Id","Sales"
40233,4392.51109857949
39377,4369.39414451171
38521,7313.32267602169
37665,3795.4054815156
36809,5856.57728679577
35953,5117.25966191005
35097,5943.74088191397
34241,6682.43306158004
33385,4403.84821032076
32529,3352.35909810412
31673,6003.21361062211
30817,5732.64816167505
29961,4377.79781939692
29105,5617.21578672008
28249,5870.64648121365
27393,3608.41468397136
26537,4541.42128079962
25681,7405.85552544041
24825,8631.84020562326
23969,6918.21636600772
23113,7184.05682760519
22257,3277.32794913247
21401,4962.67055134844
20545,2627.12104650591
19689,8224.84361789213
18833,7893.22338144409
17977,10646.117983135
17121,5931.19445854162
16265,2704.56750803197
15409,4615.35802786949
14553,5742.32270328649
13697,7298.88699723816
12841,4196.70048120709
11985,5730.92908759456
11129,4462.17446004694
10273,5052.42748411116
9417,2523.88430172787
8561,8032.36359706726
7705,3920.22150897894
6849,7451.68065381848
5993,6632.54217839605
5137,3315.21062548139
4281,8529.22025849936
3425,6765.0218525976
2569,4480.09950342563
1713,3907.58813981554
857,7619.22579833005
1,10312.8780545262
40234,6176.23159604125
39378,6442.67892838606
38522,8493.99114804253
37666,7637.86667805873
36810,5844.57977371597
35954,6693.14774400372
35098,2510.84334602205
34242,2757.20368881597
33386,4598.27491437971
32530,6575.61677249203
31674,8505.78992155558
30818,7573.32871589594
29962,4381.4463322929
29106,8360.77829322975
28250,8865.64429333239
27394,5581.37288451657
26538,2897.13044311849
25682,10557.0863594762
24826,3304.58731873963
23970,4542.54701580452
23114,7142.45716159521
22258,4142.55555140744
21402,5566.59799293304
20546,2975.63187518762
19690,5592.55030322969
18834,5069.1794481516
17978,5379.85069356174
17122,8879.5840650391
16266,7531.82833042666
15410,5010.62447092979
14554,3194.52389674411
13698,8030.66796664875
12842,11934.5112636271
11986,5312.69382066783
11130,3095.58154000221
10274,6652.37309996854
9418,6160.40493490021
8562,6671.08583551118
7706,9355.57893413314
6850,2221.63427142452
5994,7651.78760919696
5138,4624.67187898481
4282,6061.61575130317
3426,8291.44802662489
2570,2788.0323856764
1714,4085.50239799516
858,5302.10125477289
2,7357.7848271045
40235,7451.80242878289
39379,4476.34573007577
38523,4589.5900212208
37667,7189.01199386852
36811,6025.67458665169
35955,5597.36900801869
35099,5605.19863492342
34243,4759.8315934106
33387,6734.02111536757
32531,4668.38626304728
31675,3239.52827478882
30819,4800.19145877739
29963,5911.7557441079
29107,6808.16029791544
28251,7251.91976737433
27395,8210.56363020821
26539,4077.06758788795
25683,7643.73942292583
24827,3335.89094152901
23971,3600.57074426794
23115,7720.69458536109
22259,7052.85253791749
21403,7384.47815862876
20547,8778.26635686926
19691,6976.73692709109
18835,5319.80815933703
17979,6621.13271880881
17123,7467.7816619243
16267,4876.72894438027
15411,2942.95928333206
14555,5210.57087993893
13699,5215.79711716321
12843,5008.57657327253
11987,3359.58921929688
11131,5616.16840550822
10275,7365.47951250587
9419,5995.96097143594
8563,6177.83319204355
7707,3066.00823219711
6851,6589.51356039936
5995,7494.22159453967
5139,3850.33371543367
4283,5409.86385096626
3427,3266.23662769967
2571,5270.55951063448
1715,3551.63097880375
859,4566.24648646976
3,4986.08273906128
40236,7205.59079227999
39380,6704.08337110355
38524,7158.32229138888
37668,14954.2863254106
36812,4153.33780432211
35956,4654.85401884746
35100,9769.34591026808
34244,5551.46257755744
33388,7997.50304873396
32532,6475.40304789744
31676,5497.05016845197
30820,6873.81527861842
29964,4745.88131918865
29108,4579.63659084123
28252,8699.06993511625
27396,5911.61045169754
26540,2537.45877527902
25684,3588.61614500317
24828,7586.57555958609
23972,9796.17207055612
23116,6057.80291580833
22260,6241.73162643395
21404,4404.06308600107
20548,2109.73407546691
19692,1916.89983044746
18836,3327.62004982682
17980,5778.22487305885
17124,7611.97947358438
16268,5607.91031619465
15412,4324.62778602701
14556,7910.54213279819
13700,7922.85413319466
12844,7459.83188152295
11988,5259.92249518617
11132,8828.09250446998
10276,8873.33628764919
9420,3987.39686625872
8564,4618.59507467628
7708,4808.17851462408
6852,6194.05456521896
5996,3137.50733029158
5140,5586.33737266295
4284,4618.28779505138
3428,9707.09980039256
2572,6354.90988962583
1716,7350.97945861757
860,7091.52337023824
4,4896.77057846776
40237,8128.46795209118
39381,17960.1659856069
38525,8248.63953472871
37669,4137.37948748365
36813,3003.09974944946
35957,6207.54868634474
35101,6538.98332241352
34245,4626.4194848939
33389,9367.25350011425
32533,18844.4422806745
31677,4764.89473170706
30821,2933.56111456665
29965,10591.7576166085
29109,3483.13378757902
28253,5512.38883366419
27397,3637.78147251186
26541,5389.52428026143
25685,4870.73092824187
24829,7239.32209165828
23973,5069.15172584119
23117,5480.50752005925
22261,9951.01471706422
21405,6262.58787697257
20549,6354.64177634556
19693,7206.49507257431
18837,5690.95002451529
17981,6525.82566537503
17125,9439.31754869404
16269,5207.2424456102
15413,5652.06022314903
14557,4425.44227284131
13701,3966.92304459596
12845,5729.6448112192
11989,5023.69945313441
11133,5144.11503433776
10277,8426.97940163646
9421,8726.49355198198
8565,7744.2916274416
7709,4432.01238157345
6853,3860.31431275027
5997,4565.8306845155
5141,5248.55401541207
4285,5939.28078001918
3429,3114.64732549694
2573,7378.20004673313
1717,5138.95562536585
