"Id","Sales"
40233,4987.32286031034
39377,1369.57606635556
38521,5479.97679085202
37665,5166.44539192781
36809,4672.33352595519
35953,4652.92200081775
35097,4467.95609520218
34241,4330.03030775698
33385,1366.4358551753
32529,4025.3236359445
31673,3642.50148714899
30817,3638.44153458959
29961,3739.93204054128
29105,3839.85011510884
28249,4325.57845930302
27393,1354.3135812629
26537,5494.54902228778
25681,4668.78677448196
24825,4442.33289663815
23969,4267.72815372079
23113,4178.2438630423
22257,3993.77869303739
21401,1258.81533696804
20545,4061.94797468906
19689,3374.2605915444
18833,3472.70777964307
17977,3506.03736173796
17121,3973.63265706414
16265,4519.64966084779
15409,1462.45582054699
14553,5583.36673110836
13697,5264.18399137619
12841,5107.58338435837
11985,4707.64881689841
11129,4220.18256575123
10273,4532.41322548361
9417,1366.37594397481
8561,3863.83219968588
7705,3628.69090755739
6849,3519.26671816102
5993,3637.77425282147
5137,3506.35350720897
4281,4197.76781850731
3425,1371.81713459465
2569,5414.34345680308
1713,4630.95490874237
857,4396.21697332752
1,4295.71285087539
40234,4564.94421932301
39378,1485.01963315491
38522,9883.98196746793
37666,8903.28914194062
36810,8154.15791108573
35954,7682.93767547056
35098,7882.23083567686
34242,4070.04706391425
33386,1623.78945183246
32530,5594.05858450768
31674,5390.29559287127
30818,5313.3451010178
29962,5591.33479807745
29106,6027.60997839757
28250,4029.67612109579
27394,1524.94205179799
26538,9371.05577905093
25682,8698.72167797407
24826,7881.72920448704
23970,7189.29376862886
23114,7314.91445926933
22258,3897.67962946667
21402,1528.62700168924
20546,5308.93923952101
19690,4880.90365165257
18834,5086.98582947681
17978,5568.80155102064
17122,6185.46917450084
16266,4077.72615391026
15410,1564.32072375086
14554,11486.6682589249
13698,9494.89911899408
12842,8670.40847107658
11986,8013.90808757294
11130,7719.90099443323
10274,4067.0525645574
9418,1527.68250430274
8562,5859.58656498339
7706,5629.71468900179
6850,5517.21102683313
5994,5595.70361164661
5138,5821.59029786927
4282,3985.72602328354
3426,1511.46747185163
2570,9859.5331917712
1714,9276.53169015578
858,8042.77850818867
2,7331.97800808019
40235,7609.17437931321
39379,2185.07083193001
38523,14054.2792286096
37667,11716.6482825355
36811,10538.0554479364
35955,10399.2851307579
35099,10960.8679448123
34243,7361.99422267441
33387,2219.0163588584
32531,8837.41460057258
31675,8574.40416777301
30819,8000.07081065898
29963,7724.45610638514
29107,9293.80656644716
28251,6629.24344489549
27395,2339.16549735226
26539,13353.648700873
25683,11408.1586977553
24827,9650.78068905326
23971,10300.2085810623
23115,10020.8267639686
22259,6874.88447835259
21403,2101.86926466822
20547,8606.83964110181
19691,7812.63418583806
18835,7593.10605795923
17979,7715.6715263358
17123,9662.13641789571
16267,7078.63416018642
15411,2297.57294316914
14555,15108.1587121368
13699,12057.0975937906
12843,10208.8763408682
11987,9791.01296118302
11131,9949.52847111037
10275,5927.29858905153
9419,1865.00777025002
8563,8502.16576173063
7707,8096.74899333602
6851,7275.22048929077
5995,7295.67696708694
5139,8261.25134659282
4283,5975.55053112991
3427,1857.63516631722
2571,12270.2734194039
1715,10914.1634010829
859,9281.18188660111
3,10238.1116240075
40236,3542.01334762204
39380,1487.96238178372
38524,9415.65211847867
37668,7938.29068238418
36812,7171.74137207473
35956,7962.91245857621
35100,6206.88227393074
34244,3138.5745551613
33388,1410.9507246728
32532,5507.91471283969
31676,5366.8830004123
30820,4760.45208618244
29964,5490.34371813533
29108,5139.27051409447
28252,3222.19167791947
27396,1490.12454240908
26540,8654.94357555766
25684,7595.92204386263
24828,6598.30357994092
23972,7315.78725464316
23116,5662.73144049279
22260,3025.68685385601
21404,1352.07184338073
20548,4484.45601209397
19692,4422.58132000297
18836,4562.61324516831
17980,5530.29687750377
17124,4976.90270760458
16268,3322.55170460052
15412,1576.97729340711
14556,9629.40148937333
13700,8231.94022539628
12844,6711.31377026158
11988,7553.82744804962
11132,5685.27452871193
10276,3069.48117381353
9420,1392.06047977925
8564,5562.65137517542
7708,5183.50330593581
6852,4820.36690838125
5996,5516.16361493591
5140,5180.03722505156
4284,2869.13924085357
3428,1488.21446259537
2572,8533.9798796422
1716,7780.96051372983
860,6314.24300747668
4,7966.84503287207
40237,6790.50406106221
39381,2998.43847815674
38525,10217.8452872412
37669,8484.78658465852
36813,7626.67348854655
35957,7429.77467219795
35101,7729.2129164619
34245,6529.32924109872
33389,2638.15587743971
32533,6363.82495505386
31677,5771.81547083877
30821,5478.175008374
29965,5884.35623879311
29109,6118.17887347575
28253,6284.54330280379
27397,2762.29500199192
26541,9692.77115578107
25685,7949.01450125852
24829,7266.90271213591
23973,7080.37571636613
23117,7024.93339770797
22261,5951.63740551353
21405,2608.64849503087
20549,5693.0404584289
19693,5161.3856403399
18837,5309.0502178706
17981,5784.27843524464
17125,6125.65942145988
16269,6258.31314971673
15413,2986.93389907927
14557,10690.5101759857
13701,8275.2757675589
12845,7519.48782450825
11989,7042.30800035748
11133,7193.93938436685
10277,5971.3869962997
9421,2337.01120374626
8565,6463.33926601378
7709,5610.86457124347
6853,5683.87844546067
5997,5692.49677462456
5141,5904.05023668474
4285,6046.31789109161
3429,2468.81739230077
2573,9492.65357190852
1717,8039.59409422967
861,7148.00163246011
5,7336.37213463592
40238,4962.78682023462
39382,1468.88178125053
38526,7488.45474477753
37670,6312.74478486756
36814,5918.58876226152
35958,5995.424787006
35102,6026.12414821284
34246,4919.43221485708
33390,1427.55808019948
32534,5475.93061650251
31678,4946.3581970593
30822,4731.99923534589
29966,4735.39464766289
29110,5225.10286758974
28254,4719.81568228198
27398,1426.45073446395
26542,6988.77762465103
25686,5929.39456735243
24830,5523.96261934317
23974,5357.42084611752
23118,5639.27610551471
22262,4710.25932392283
21406,1386.19062318259
20550,5535.07621882081
19694,4816.29181393735
18838,4741.73375220051
17982,4783.50038047243
17126,5196.33105401857
16270,4857.99929988856
15414,1442.37488480951
14558,8209.44274284445
13702,6654.67603509189
12846,6171.68713702175
11990,5894.65281473477
11134,5762.67663629561
10278,4584.07528966579
9422,1355.71386789305
8566,5521.94723901366
7710,5081.94724020685
6854,4899.66779405879
5998,4790.27279672173
5142,5084.92786885351
4286,4828.12531914657
3430,1448.50354587476
2574,7269.58900193901
