"Id","Sales"
40233,4935.67708182199
39377,1153.50579951454
38521,5596.69126041814
37665,5317.59609138605
36809,4899.21359744852
35953,4778.67979763338
35097,4454.93879658346
34241,4474.2440428829
33385,1129.02350833592
32529,3869.22739260494
31673,3474.41316686236
30817,3437.76308493785
29961,3219.35167031124
29105,4318.21091398756
28249,4444.61235501424
27393,1327.02789387587
26537,4978.43664852576
25681,4497.23820994489
24825,4504.82787114809
23969,4444.99109471902
23113,4028.8827563032
22257,4205.83346466475
21401,908.794637593115
20545,3737.94770269004
19689,3408.15656901647
18833,3310.69339447301
17977,3333.25179411109
17121,4267.23206675849
16265,4435.80069592275
15409,1287.36702230699
14553,6232.2474933402
13697,5365.88939970735
12841,5229.88371881161
11985,4930.89925069356
11129,4623.55509681668
10273,4920.43867589324
9417,1118.97813803812
8561,4074.32683802799
7705,3909.33110454286
6849,3766.27925897849
5993,3828.56055630985
5137,3943.75363672811
4281,4206.37157679178
3425,1069.06294906671
2569,5148.29873148387
1713,4916.9094656422
857,4278.82064180388
1,4812.74110947454
40234,4867.18135381348
39378,1037.39542051113
38522,9805.53838266832
37666,8466.72467302196
36810,7724.73012082126
35954,7199.69030632756
35098,7713.25967879311
34242,4388.32952453136
33386,1505.90361048373
32530,5337.25948918021
31674,5304.39706449591
30818,5369.62424667298
29962,5509.20540419601
29106,6474.61485875085
28250,4076.04678980174
27394,1522.65313685919
26538,8802.89793632452
25682,8389.37192155817
24826,7568.24571708531
23970,6950.20752794798
23114,6673.06792280625
22258,3780.60421730886
21402,1325.55639688696
20546,5131.29092139419
19690,4394.77892139019
18834,5086.96110688102
17978,5490.69480481129
17122,6413.21667835224
16266,4320.63374622117
15410,1425.84163215492
14554,11165.1734381642
13698,9566.61216814327
12842,8465.3208396871
11986,7843.16417188764
11130,7450.84191182654
10274,4313.72645195553
9418,1326.33693206868
8562,6009.83886192851
7706,5643.38879720307
6850,5724.50509034445
5994,5399.95106930647
5138,5697.17247161889
4282,3869.06345763261
3426,1287.28703233409
2570,9577.58070913603
1714,9130.93282712447
858,8490.46879385214
2,8424.22049458795
40235,8467.22604530385
39379,2325.8264438388
38523,14353.0215699084
37667,12098.6143911144
36811,10525.6082127608
35955,10132.6631184602
35099,10915.3676254744
34243,8101.54214856547
33387,3121.40785923457
32531,9241.13177831724
31675,9275.27422477334
30819,8706.0465280303
29963,8764.16430566936
29107,9946.41106372315
28251,6461.81088087959
27395,3323.5743376051
26539,12935.7166227765
25683,12403.459839465
24827,9604.70947164405
23971,10006.016596316
23115,10272.96026692
22259,6158.5700467384
21403,2742.96076104342
20547,8303.01673904022
19691,7556.81286198991
18835,7990.50829939722
17979,8505.70789956231
17123,10751.5136139951
16267,7363.73171549659
15411,3113.53368995466
14555,16180.0787579469
13699,12413.5818363252
12843,10992.1810835522
11987,10138.8214367908
11131,9651.16364530149
10275,5537.67607844563
9419,1769.68651732531
8563,8615.1570113686
7707,7804.56062022229
6851,7236.76357475213
5995,7465.39232668772
5139,8034.54914989683
4283,5722.73626249408
3427,1817.07140433428
2571,11844.7488566089
1715,10868.7866966325
859,9752.42487740335
3,11775.7001427487
40236,3673.43434407892
39380,1036.48288370476
38524,8831.66753418959
37668,7674.32313133686
36812,6730.70458463041
35956,7518.64282790707
35100,5620.24013948452
34244,3314.79359675156
33388,1022.68753988113
32532,5486.78236875754
31676,5097.77603290399
30820,4349.55595374262
29964,5219.24600604286
29108,4767.42823738466
28252,3429.81471152435
27396,948.036526278634
26540,8622.16164205769
25684,6948.87820952339
24828,5809.73419291765
23972,7121.41637298879
23116,4935.85104505635
22260,3162.72335887237
21404,703.285015620451
20548,4597.01678845844
19692,3792.58926989896
18836,4352.26575988646
17980,5292.88619971549
17124,4820.80242669791
16268,3428.64934282817
15412,1210.50984368294
14556,10152.852158577
13700,8255.65660624223
12844,6653.81453803551
11988,7346.55588657657
11132,5708.21103659557
10276,3243.10292187212
9420,1119.34007881398
8564,5669.43518415421
7708,4869.17391498789
